,Tweet Text,Tweet Coordinates,Place Info,Date
186,@donwinslow Unfortunately I don't think anyone really cares I have no real optimism for our country. I'm 65 not tha… https://t.co/pt44bDdrka,,,13/11/2021 23:42
187,"RT @anneluty: ""...go out into your communities and project strength &amp; project optimism... The reason the Left is so angry at the MAGA base…",,,13/11/2021 23:41
188,"RT @penguins: Zach Aston-Reese: ""I like a little bit of adversity - it's good for the soul."" 

ZAR shares his optimism and discusses the pe…",,,13/11/2021 23:41
189,"RT @astrolovecosmos: #Sagittarius's ""grass is always greener"" attitude comes from optimism and hope. 

#Capricorn's ""grass is always greene…",,,13/11/2021 23:40
190,RT @charlubby: optimism https://t.co/GbDuTg3AZQ,,,13/11/2021 23:40
191,one of them being in a whole other country but the optimism is cute kinda https://t.co/ougC4fYzpO,,,13/11/2021 23:40
192,I recall Wlish and a yearning to one day operate and experience the optimism I did once before.,,,13/11/2021 23:39
193,"in regards to your train of thought, may i inquire of you that you retain and adopt an attitude promoting optimism from thus forth and refle",,,13/11/2021 23:39
194,"#Libra, 11/14-11/20 2021: 
Libra, you may start out the week feeling burdened, sad and unhappy.  And, probably you’… https://t.co/HjfMl6knn6",,,13/11/2021 23:39
195,RT @ThandiweNewton: Hearing from @MakomboreroH inside Chikurubi prison in Zimbabwe. He tells us: “I now know the difference between optimis…,,,13/11/2021 23:37
196,@CryptoTrucker5 @PichayadaCNA Where are backpackers moving on to? Of course people are slowly coming back. We shoul… https://t.co/rQOydnuXdx,,,13/11/2021 23:37
197,@ByMHarrington Instead of questioning let’s be supportive show a lil optimism for a change this team has surprised everyone so far,,,13/11/2021 23:37
198,Visit Cuba! You won’t be disappointed!! ❤️❤️🇨🇺🇨🇺. “The opening of our borders is imminent. #Cuba is reaffirmed as a… https://t.co/thlkbRHdKQ,,,13/11/2021 23:37
199,"RT @MichaelEMann: ""Cautious optimism for the future as #COP26 ends"" | @ProfKHarrison &amp; I spoke this morning with @MattGallowayCBC of @CBC @…",,,13/11/2021 23:36
200,@BigFingerRo @ciscofur @lyta_gold A little optimism won't hurt you.  Maybe after seeing Goku turn into a Peter Park… https://t.co/pUkXDUe8n3,,,13/11/2021 23:36
201,"RT @zeditip: Optimism is a happiness magnet❗️
Stay positive... 
Stay positive with us...
👇👇👇
https://t.co/gKSdAZxqvd
#ONPASSIVE  #GoFounder…",,,13/11/2021 23:35
202,"RT @MisterRogersSay: ""Mutual caring relationships require kindness and patience, tolerance, optimism, joy in the other's achievements, conf…",,,13/11/2021 23:35
203,RT @cobbo3: Someone said these headlines are from “the great age of Ugandan political naivety fuelled by the optimism that’s all too common…,,,13/11/2021 23:35
204,@MicrobiomDigest @brainblast3000 @gaomesi @Adrian_H @CassavaSciences @SECGov There’s a genuine optimism amongst inv… https://t.co/M93Eqi9SMJ,,,13/11/2021 23:35
205,@Twitter I’m really digging this new update. Thank you! 💛,,,13/11/2021 23:34
206,RT @ConnorMcGov13: 💣Are y’all even ready for the bombs 💣 @Saitamaguru1 is about to be dropping tonight?! It’s going to be #Historic !! My o…,,,13/11/2021 23:34
207,My son turns into a hellion every time my parents come over. 🥰🥰🥰🥰🥰🥰🥰,,,13/11/2021 23:33
208,RT @DugDaniels: Optimism is basically a superpower.,,,13/11/2021 23:32
209,"RT @anneluty: ""...go out into your communities and project strength &amp; project optimism... The reason the Left is so angry at the MAGA base…",,,13/11/2021 23:31
210,@annieooooooo @28butmakeitgay @tiredtiredmary @layla________28 Cautiously suspicious with a chance of optimism,,,13/11/2021 23:31
211,The type of optimism I need going into Q2 https://t.co/JRLIUVtget,,,13/11/2021 23:31
212,"“When you focus on the good, the good gets better.” – Abraham Hicks  What good do you focus on to make each day bet… https://t.co/Ey7oYkWVPt",,,13/11/2021 23:30
213,@SlimSparty No chance. I had optimism after UM but the past 2 weeks have shown we really can’t handle anyone through the air,,,13/11/2021 23:30
214,"RT @mardermarket: “Gratitude leads to optimism, and a positive attitude is 90% of the game.”  — @LindaRaschke

 #stocks",,,13/11/2021 23:29
215,RT @ConnorMcGov13: 💣Are y’all even ready for the bombs 💣 @Saitamaguru1 is about to be dropping tonight?! It’s going to be #Historic !! My o…,,,13/11/2021 23:29
216,"Where do I start? Is it your consistency? Fervency, courage, favourable disposition, optimism, positive outlook on… https://t.co/UkltdiLk8t",,,13/11/2021 23:28
217,RT @j4remi: Letting my frustration out was cathartic fam. From hero ball players to hesitant shooters to a coach not making changes fast en…,,,13/11/2021 23:28
218,RT @ConnorMcGov13: 💣Are y’all even ready for the bombs 💣 @Saitamaguru1 is about to be dropping tonight?! It’s going to be #Historic !! My o…,,,13/11/2021 23:28
219,RT @chayilll: I’m big on being in touch with and processing your emotions. Pushing it back on the base of false positivity is just delaying…,,,13/11/2021 23:27
220,RT @ConnorMcGov13: 💣Are y’all even ready for the bombs 💣 @Saitamaguru1 is about to be dropping tonight?! It’s going to be #Historic !! My o…,,,13/11/2021 23:27
221,@drvolts I loved your interview on Pod Save America. Very enlightening. Do you recommend anything in particular for… https://t.co/kHkJb4J3ed,,,13/11/2021 23:26
222,RT @ConnorMcGov13: 💣Are y’all even ready for the bombs 💣 @Saitamaguru1 is about to be dropping tonight?! It’s going to be #Historic !! My o…,,,13/11/2021 23:26
223,@colepram @DaddyWarpig It really fields like 9/11 was the moment we entered the dark timeline. The turn of the mill… https://t.co/EJiPQwYJkO,,,13/11/2021 23:26
224,RT @CFlanCarolina: Seeing how excited @CameronNewton is to be back in Carolina is giving me all the feels. He’s optimism is contagious. If…,,,13/11/2021 23:26
225,@CryptoCrystalB1 @albertinvests @TrustlessState @krugermacro eth has made a trade off at the L1 to throughput. This… https://t.co/doBrZ4fdoI,,,13/11/2021 23:26
226,"RT @MfIsmailMoosa: The Prophet (sallallahu alayhi wa sallam) was very positive and his life was filled with optimism. 

He would not compla…",,,13/11/2021 23:25
227,@BrendenDeegNFP Always appreciate the optimism,,,13/11/2021 23:25
228,"RT @aubryb_: resilience, optimism &amp; good times✨",,,13/11/2021 23:25
229,I didn't have a lot of optimism around #COP26Glasgow and now that it's over it would appear that those with the pow… https://t.co/X4UYRMysEW,,,13/11/2021 23:25
230,@hjluks @pkedrosky Every once in a while Paul surprises me with his optimism 😂,,,13/11/2021 23:24
231,Great to launch @Optus’ new campaign with Paralympic champion Ellie Cole on @sunriseon7 this morning - turning opti… https://t.co/XMKx8Zl1mD,,,13/11/2021 23:24
232,9) If the optimism fades or the miscues evolve into finger pointing and the ARC floods amid a sea of tears and nega… https://t.co/0LreMlEzAH,,,13/11/2021 23:23
233,“Positive-sum shills are the beacons of optimism who believe that a world where crypto is mainstream is inevitable… https://t.co/ulkag8QQmQ,,,13/11/2021 23:22
234,"@the8sSkates Lowkey have the exact optimism of Darwin and Aang/Hanako fs, gotta watch MHA forgot what Sato is like",,,13/11/2021 23:22
235,"RT @hourlynlh: I kept my melancholy and my agitation hidden, careful lest any trace should be left exposed. I feigned an innocent optimism;…",,,13/11/2021 23:22
236,RT @Euralia7: Optimism is the faith that leads to achievement. Nothing can be done without hope and confidence. https://t.co/b4k0UTHoMG,,,13/11/2021 23:22
237,RT @deepfates: @anesmithbeck ok sorry for being mean but i have a lot of experience trying to get friends to work together and it's not eas…,,,13/11/2021 23:22
238,"RT @anneluty: ""...go out into your communities and project strength &amp; project optimism... The reason the Left is so angry at the MAGA base…",,,13/11/2021 23:22
239,RT @ConnorMcGov13: 💣Are y’all even ready for the bombs 💣 @Saitamaguru1 is about to be dropping tonight?! It’s going to be #Historic !! My o…,,,13/11/2021 23:22
240,@MrSmokinUte @GlassHalfUte 😂 that’s optimism,,,13/11/2021 23:22
241,"@lakwatsarah @AltABSCBN CAUTIOUS OPTIMISM! spot on!

But with that being said, lets put emphasis on ""Caution"". 

Th… https://t.co/HaHxhy9w62",,,13/11/2021 23:21
242,RT @ConnorMcGov13: 💣Are y’all even ready for the bombs 💣 @Saitamaguru1 is about to be dropping tonight?! It’s going to be #Historic !! My o…,,,13/11/2021 23:20
243,RT @xxdbreezyxx: scorpio and aries are the same level of angry. mars is mars. but anger is internal in scorpio and external in aries. fight…,,,13/11/2021 23:59
244,@1rozay_ @Triyonceee @thePLAINESTjane She seems angry and bitter about having the responsibility of having children… https://t.co/Hh9xVoo1Ad,,,13/11/2021 23:59
245,"RT @HeelBusiness: NONE (0%) of these political and media icons are championing for you!

All they do is put labels on your neighbor so that…",,,13/11/2021 23:59
246,@CTVBarrieNews ☢️☣️💊💉🦠🪖🔫TOXINS/EVIL SPIRITS=SADNESS DEPRESSION ANXIETY GRIEF ANGER ETC ETC =ILLNESS DISEASE DEATH🤧😷… https://t.co/L5DW7A6ptK,,,13/11/2021 23:59
247,RT @Arkypatriot: For those of you who can manage anger/depression/anxiety over the state of this country what do you other than praying? I…,,,13/11/2021 23:59
248,"RT @AkVe65: We will experience a lot of emotions with these three people 
Anger, sadness, worry, tears, a little happiness, excitement and…",,,13/11/2021 23:59
249,@Brittany_207 Wow those are some legit anger faces right there,,,13/11/2021 23:59
250,RT @charmedneedle: How many women have been churned out of the tabletop games industry because a man couldn’t deal with their anger issues?…,,,13/11/2021 23:59
251,"RT @_anjikristine: “People who can't cry or cry without tears have trouble expressing their emotions, which can lead to further frustration…",,,13/11/2021 23:59
252,@NHSFAILURES1 @Kanny989 In the end times the Bible says that brother will turn upon brother. It’s really all playin… https://t.co/S3zxftvSsT,,,13/11/2021 23:59
253,RT @xxdbreezyxx: scorpio and aries are the same level of angry. mars is mars. but anger is internal in scorpio and external in aries. fight…,,,13/11/2021 23:59
254,"RT @tomhbatty: Anger grows at Tory move to weaken power of election watchdog

They have no shame.
 https://t.co/lBT0wlzSUz",,,13/11/2021 23:59
255,"RT @uk_domain_names: ""Boris Johnson is facing growing controversy over a proposed new law that will hand Michael Gove the power to set the…",,,13/11/2021 23:58
256,@bushplato Herd anger.,,,13/11/2021 23:58
257,"RT @JakeCordell: With Russia banning unvaccinated people from entering shops, restaurants, trains and planes, expect even more anger among…",,,13/11/2021 23:58
258,"RT @YourSomeone11: Be wise enough to let your positive vibes, humble attitude and uplifting energy be louder than your trust issues and ang…",,,13/11/2021 23:58
259,RT @StevePeers: Anger grows at Tory move to weaken power of election watchdog https://t.co/JO5y0HaEp8,,,13/11/2021 23:58
260,Tories' latest move to establish a dictatorship https://t.co/6nSQ19RKm0,,,13/11/2021 23:58
261,@rolandsmartin ☢️☣️💊💉🦠🪖🔫TOXINS/EVIL SPIRITS=SADNESS DEPRESSION ANXIETY GRIEF ANGER ETC ETC =ILLNESS DISEASE DEATH🤧😷… https://t.co/oacHeixb9R,,,13/11/2021 23:58
262,100% facts..I randomly see this crap on busted up pick ups and I cringe. Whewww that anger must suck the life outta… https://t.co/iXKAKpK8sL,,,13/11/2021 23:58
263,But it was never real. No wonder he had so much repressed anger.  Anyone would snap if they found out someone they… https://t.co/OALwMdfF8I,,,13/11/2021 23:58
264,RT @Barendius: A Christmas Stocking Filler Idea -  AngerSmash is a simple &amp; colourful card game where you create a cocktail of Anger and Ze…,,,13/11/2021 23:58
265,RT @ActivePatriotUK: Outgoing UK Border Force boss triggers political row by saying borders are 'just a pain in the a***' as anger grows am…,,,13/11/2021 23:58
266,RT @ActivePatriotUK: Outgoing UK Border Force boss triggers political row by saying borders are 'just a pain in the a***' as anger grows am…,,,13/11/2021 23:58
267,RT @HerbM_YVR: A Christmas Stocking Filler Idea -  AngerSmash is a simple &amp; colourful card game where you create a cocktail of Anger and Ze…,,,13/11/2021 23:58
268,RT @StevePeers: Anger grows at Tory move to weaken power of election watchdog https://t.co/JO5y0HaEp8,,,13/11/2021 23:58
269,"RT @shenna_brook: men talk about wanting a good woman but are you a good man? are you soft with her, kind to her, slow to anger, a man of y…",,,13/11/2021 23:58
270,RT @dennisispeasant: I feel such deep anger against a system which requires our absolute misery to perpetuate itself. Every aspect of that…,,,13/11/2021 23:58
271,RT @StevePeers: Anger grows at Tory move to weaken power of election watchdog https://t.co/JO5y0HaEp8,,,13/11/2021 23:58
272,"RT @tomhbatty: Anger grows at Tory move to weaken power of election watchdog

They have no shame.
 https://t.co/lBT0wlzSUz",,,13/11/2021 23:58
273,RT @awshiilexi: The ugliest thing about me is my anger,,,13/11/2021 23:58
274,"RT @AlexandriaV2005: ""I'm finding it difficult to convey our anger and frustration at this utter betrayal of people, these are hollow words…",,,13/11/2021 23:58
275,RT @ActivePatriotUK: Outgoing UK Border Force boss triggers political row by saying borders are 'just a pain in the a***' as anger grows am…,,,13/11/2021 23:58
276,"RT @_anjikristine: “People who can't cry or cry without tears have trouble expressing their emotions, which can lead to further frustration…",,,13/11/2021 23:58
277,RT @xxdbreezyxx: scorpio and aries are the same level of angry. mars is mars. but anger is internal in scorpio and external in aries. fight…,,,13/11/2021 23:58
278,when Obidi start dey throw money to fans..arh well😂😂😂 https://t.co/dl45OalYuq,,,13/11/2021 23:58
279,"RT @starshowers89: Ep 11 was eszan’s best kiss. The rain kiss is forever iconic, but the kiss in ep 11 and the dialogue leading up to it wa…",,,13/11/2021 23:58
280,RT @01koodi: soft hearted w/ anger issues,,,13/11/2021 23:58
281,"RT @ckaratnytsky: #SudanUprising 

13 Nov 2021

Snipers, one in civilian clothes, Millioniya of Anger, Khartoum",,,13/11/2021 23:57
282,RT @xxdbreezyxx: scorpio and aries are the same level of angry. mars is mars. but anger is internal in scorpio and external in aries. fight…,,,13/11/2021 23:57
283,anger brewing inside of me,,,13/11/2021 23:57
284,"RT @davabel: Anger growing as efforts ramp up to build a new fossil fuel peaker plant in Peabody, Mass. Locals worry about pollution and em…",,,13/11/2021 23:57
285,RT @Umesh34077960: We have 6.9k unique author. A request to all please Participate actively. Do one tweet then 10 retweets.lets make the tr…,,,13/11/2021 23:57
286,"RT @tomhfh: India and China have flopped COP.

If any anger is to be directed to any world leaders from the Extinction Rebellion types of t…",,,13/11/2021 23:57
287,RT @StevePeers: Anger grows at Tory move to weaken power of election watchdog https://t.co/JO5y0HaEp8,,,13/11/2021 23:57
288,@CTVBarrieNews ☢️☣️💊💉🦠🪖🔫TOXINS/EVIL SPIRITS=SADNESS DEPRESSION ANXIETY GRIEF ANGER ETC ETC =ILLNESS DISEASE DEATH🤧😷… https://t.co/pnjVl1pTuA,,,13/11/2021 23:57
289,@UsagikoNat Bill's a underachieving commie.  He has hidden anger at his inability to acquire anything of value.  So… https://t.co/k5viqGBy2P,,,13/11/2021 23:57
290,RT @xxdbreezyxx: scorpio and aries are the same level of angry. mars is mars. but anger is internal in scorpio and external in aries. fight…,,,13/11/2021 23:57
291,"RT @Aaronsmith333: Forever is also how long I will remember PVO on Insiders denigrating the credibility of Kate Thornton and her document,…",,,13/11/2021 23:57
292,A Christmas Stocking Filler Idea -  AngerSmash is a simple &amp; colourful card game where you create a cocktail of Ang… https://t.co/PjPE9uLsUG,,,13/11/2021 23:57
293,"RT @uk_domain_names: ""Boris Johnson is facing growing controversy over a proposed new law that will hand Michael Gove the power to set the…",,,13/11/2021 23:57
294,RT @xxdbreezyxx: scorpio and aries are the same level of angry. mars is mars. but anger is internal in scorpio and external in aries. fight…,,,13/11/2021 23:57
295,RT @xxdbreezyxx: scorpio and aries are the same level of angry. mars is mars. but anger is internal in scorpio and external in aries. fight…,,,13/11/2021 23:57
296,"RT @jonlis1: It’s not too late for opposition parties to join forces in North Shropshire.

The Tories are drowning in sleaze and facing gen…",,,13/11/2021 23:57
297,RT @StevePeers: Anger grows at Tory move to weaken power of election watchdog https://t.co/JO5y0HaEp8,,,13/11/2021 23:57
298,@theawfulwaffle @SenTedCruz ha.. he doesn't want a solution.. how will he stoke fear and anger if it gets fixed?,,,13/11/2021 23:57
299,where is this level of anger for the ACTUAL AUTHORS OF LEGENDS BOOKS NOT GETTING THEIR ROYALTIES rather than for me… https://t.co/AOUPVVDfph,,,13/11/2021 23:57
300,@rolandsmartin ☢️☣️💊💉🦠🪖🔫TOXINS/EVIL SPIRITS=SADNESS DEPRESSION ANXIETY GRIEF ANGER ETC ETC =ILLNESS DISEASE DEATH🤧😷… https://t.co/vLHUc6udJa,,,13/11/2021 23:57
301,"A rant about understanding Enji's anger towards Yagi
 
https://t.co/TZgf0pgsti",,,13/11/2021 23:57
302,I feel I can cope with the anger at injustices when I can find humour in it ... I try to do that here most of the t… https://t.co/1fJyhw3uZ3,,,13/11/2021 23:57
303,@Cici_Spacule Just coming pls what did the werey do lemme drag her with my anger,,,13/11/2021 23:57
304,@Gerhard_DMU @ECOWARRIORSS Yes.  The anger is building.  You can just sense the trajectory of it ...,,,13/11/2021 23:57
305,RT @xxdbreezyxx: scorpio and aries are the same level of angry. mars is mars. but anger is internal in scorpio and external in aries. fight…,,,13/11/2021 23:57
306,RT @MarkServage: @ashleyresisting He shouldn’t be “forced” to do anything. He should be willingly giving you everything that he can to help…,,,13/11/2021 23:57
307,@davenewworld_2 That girl has a lot of anger in her.,,,13/11/2021 23:57
308,@CTVBarrieNews ☢️☣️💊💉🦠🪖🔫TOXINS/EVIL SPIRITS=SADNESS DEPRESSION ANXIETY GRIEF ANGER ETC ETC =ILLNESS DISEASE DEATH🤧😷… https://t.co/KYHcPQ0upE,,,13/11/2021 23:57
309,RT @xxdbreezyxx: scorpio and aries are the same level of angry. mars is mars. but anger is internal in scorpio and external in aries. fight…,,,13/11/2021 23:57
310,@williamlegate Hate and anger ages you quickly. 💅🏻,,,13/11/2021 23:57
311,@EmmaKennedy @HarperCollins Hi Emma.  Killed my father in law and destroyed my health.  I am long covid.  Used to r… https://t.co/zzrqeqxda4,,,13/11/2021 23:56
312,"all he felt was wrath, a sense of anger that tells him to end it all again.

“ 𝐖𝐇𝐎 𝐓𝐇𝐄 𝐅𝐔𝐂𝐊 𝐒𝐀𝐘𝐒 𝐓𝐇𝐀𝐓 ? ”  leave, y… https://t.co/r1tJRddJOt",,,13/11/2021 23:56
313,@Sixteenhundo Yea all that anger died down now lmao,,,13/11/2021 23:56
314,RT @xxdbreezyxx: scorpio and aries are the same level of angry. mars is mars. but anger is internal in scorpio and external in aries. fight…,,,13/11/2021 23:56
315,"RT @iamkevingates: A few words said out of anger,can destroy a relationship it took years to build.behold #TheBeloved",,,13/11/2021 23:56
316,"RT @shenna_brook: men talk about wanting a good woman but are you a good man? are you soft with her, kind to her, slow to anger, a man of y…",,,13/11/2021 23:56
317,RT @xxdbreezyxx: scorpio and aries are the same level of angry. mars is mars. but anger is internal in scorpio and external in aries. fight…,,,13/11/2021 23:56
318,"RT @ckaratnytsky: #SudanUprising 

13 Nov 2021

Snipers, one in civilian clothes, Millioniya of Anger, Khartoum",,,13/11/2021 23:56
319,"RT @YourSomeone11: Be wise enough to let your positive vibes, humble attitude and uplifting energy be louder than your trust issues and ang…",,,13/11/2021 23:56
320,@rolandsmartin ☢️☣️💊💉🦠🪖🔫TOXINS/EVIL SPIRITS=SADNESS DEPRESSION ANXIETY GRIEF ANGER ETC ETC =ILLNESS DISEASE DEATH🤧😷… https://t.co/6yxBNoDgRi,,,13/11/2021 23:56
321,"RT @MamaSassington: Legal evidence confirms the attack lines fed from Palace to Press were specifically curated to break her spirit.
We exp…",,,13/11/2021 23:56
322,@kyuhwallz im love them but angy woozi its okay just wooahae the anger away ❤️,,,13/11/2021 23:56
323,"RT @RapGbee: Sarkodie, always in his Rolls Royce...Surprised the boys, while leaving Cocovanilla ❤️🇬🇭 https://t.co/KQda465Flq",,,13/11/2021 23:56
324,"@JerasIkehorn No, it humanizes them! We have such an issue in this Country with emotions other than anger &amp; rage: t… https://t.co/PgdxGwqDES",,,13/11/2021 23:56
325,"RT @WxLiz: Your sadness is beautiful. Your anger is necessary. Allow yourself to feel. 
—Marcos Alvarado",,,13/11/2021 23:56
326,RT @xxdbreezyxx: scorpio and aries are the same level of angry. mars is mars. but anger is internal in scorpio and external in aries. fight…,,,13/11/2021 23:56
327,RT @xxdbreezyxx: scorpio and aries are the same level of angry. mars is mars. but anger is internal in scorpio and external in aries. fight…,,,13/11/2021 23:56
328,@CTVBarrieNews ☢️☣️💊💉🦠🪖🔫TOXINS/EVIL SPIRITS=SADNESS DEPRESSION ANXIETY GRIEF ANGER ETC ETC =ILLNESS DISEASE DEATH🤧😷… https://t.co/lwaPLIngN4,,,13/11/2021 23:56
329,RT @wayward24: Anger grows at Tory move to weaken power of election watchdog https://t.co/S30Jf3oCV9,,,13/11/2021 23:56
330,RT @StevePeers: Anger grows at Tory move to weaken power of election watchdog https://t.co/JO5y0HaEp8,,,13/11/2021 23:56
331,RT @pimlicat: This is important https://t.co/0L3xc8r3fA,,,13/11/2021 23:56
332,RT @xxdbreezyxx: scorpio and aries are the same level of angry. mars is mars. but anger is internal in scorpio and external in aries. fight…,,,13/11/2021 23:56
333,"I really need to find an outlet for my anger/stress.

 I’m going to go crazy.",,,13/11/2021 23:56
334,well at least beamer looks like he found some anger,,,13/11/2021 23:55
335,RT @xxdbreezyxx: scorpio and aries are the same level of angry. mars is mars. but anger is internal in scorpio and external in aries. fight…,,,13/11/2021 23:55
336,"RT @AlexandriaV2005: ""I'm finding it difficult to convey our anger and frustration at this utter betrayal of people, these are hollow words…",,,13/11/2021 23:55
337,RT @ObserverUK: Anger grows at Tory move to weaken power of election watchdog https://t.co/x3yWrmBn5m,,,13/11/2021 23:55
338,We met @chilledasad100 Asad Reham when he spoke at a Dulwich Climate Change event several years ago - here is he sp… https://t.co/u0OW9KXzfg,,,13/11/2021 23:55
339,RT @yaswsass: Honestly the random lines that salman throws at the contestants which makes no sense are the lines which they edit for the pr…,,,13/11/2021 23:55
340,shaking with anger all because of you Jake Gyllenhaal,,,13/11/2021 23:55
341,@redsgirlterry Them little anger issues come out when your teams disappoint. Lol.,,,13/11/2021 23:55
342,@bed_steel @Ldy_Shay @WonderKing82 @HelloDCN8ive That was in response to Target refusing to let us in to buy milk t… https://t.co/wGtMSvLG90,,,13/11/2021 23:55
343,RT @Theylovestorm_: Y’all gotta stop being scared to lose people who add nothing to your life but stress and anxiety….,,,13/11/2021 23:59
344,RT @theproestdwarf: One of my favorite very specific image genres is cats that look completely unprepared for the realities of parenthood.…,,,13/11/2021 23:59
345,The rudeness I had to deal with from my boss because I wouldn’t come in because I got a positive antigen and am wai… https://t.co/Uo3kZfeGWJ,,,13/11/2021 23:59
346,RT @Laurenleah_: People who don’t have social anxiety terrify me sorry. Because how do you even have the CHEST to do this?,,,13/11/2021 23:59
347,"RT @longcovidadvoc1: Anxiety the new Hysteria
#Enough",,,13/11/2021 23:59
348,Typical isu giving me anxiety and a heart attack,,,13/11/2021 23:59
349,@CTVBarrieNews ☢️☣️💊💉🦠🪖🔫TOXINS/EVIL SPIRITS=SADNESS DEPRESSION ANXIETY GRIEF ANGER ETC ETC =ILLNESS DISEASE DEATH🤧😷… https://t.co/L5DW7A6ptK,,,13/11/2021 23:59
350,RT @Arkypatriot: For those of you who can manage anger/depression/anxiety over the state of this country what do you other than praying? I…,,,13/11/2021 23:59
351,RT @Laurenleah_: People who don’t have social anxiety terrify me sorry. Because how do you even have the CHEST to do this?,,,13/11/2021 23:59
352,Having anxiety in my relationship is making me anxious maba3ref kif bas eh,,"Place(_api=<tweepy.api.API object at 0x000001CBE0C8ACD0>, id='583bd538eb3129d1', url='https://api.twitter.com/1.1/geo/id/583bd538eb3129d1.json', place_type='country', name='Lebanon', full_name='Lebanon', country_code='LB', country='Lebanon', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CBE0C8ACD0>, type='Polygon', coordinates=[[[35.0757711, 33.054742], [36.6232583, 33.054742], [36.6232583, 34.6919892], [35.0757711, 34.6919892]]]), attributes={})",13/11/2021 23:59
353,RT @Seksekkaa: My anxiety needs to calm the fuck down.,,,13/11/2021 23:59
354,"Trying different strains of weed to see which one works best with my anxiety 💀

Tried Girls Scout Cookie today and it wasn’t bad.",,,13/11/2021 23:59
355,RT @Laurenleah_: People who don’t have social anxiety terrify me sorry. Because how do you even have the CHEST to do this?,,,13/11/2021 23:59
356,RT @Laurenleah_: People who don’t have social anxiety terrify me sorry. Because how do you even have the CHEST to do this?,,,13/11/2021 23:59
357,My social anxiety is kicking in and I feel like I'm going to have a panic attack  but nothing is going to stop me f… https://t.co/EkPhcn8NOg,,,13/11/2021 23:59
358,"RT @aljones42: @mslaust @shamathahaven 2/2
As in US, these “white-extinction anxiety” ppl want to incite Oz version of a “race war” to over…",,,13/11/2021 23:59
359,@anbuaizawa LOL nothin actually happened just driving anxiety making up scenarios for me 💀,,,13/11/2021 23:59
360,@riddlerpenguins lmaoo i probably need to talk to my counselor abt potentially gettin some anxiety meds but idk tho,,,13/11/2021 23:59
361,"|| . . .

Soo, imma keep it short: I'm remembering why I kinda- Took a ""break"" from Twitter RP.
Anxiety.
Literally… https://t.co/98xmLmeF1m",,,13/11/2021 23:59
362,RT @Laurenleah_: People who don’t have social anxiety terrify me sorry. Because how do you even have the CHEST to do this?,,,13/11/2021 23:59
363,RT @Laurenleah_: People who don’t have social anxiety terrify me sorry. Because how do you even have the CHEST to do this?,,,13/11/2021 23:59
364,"@SlowWaterMvmnt @RainerRiver Yaas! I have Autism with a side of ADHD, depression, anxiety and basically the rest of… https://t.co/KE8scKeSbC",,,13/11/2021 23:59
365,"RT @luvmyknix: @KnicksFanTv @j4remi The more I think about it, I’m convinced the biggest issue is pressure. We have some sorta collective t…",,,13/11/2021 23:59
366,"""Unspeakable anxiety about locked-in syndrome, about a fourth world.""

obrigada, Brock-Broido",,,13/11/2021 23:59
367,i have been tryinngsooo hard not to count my cals but my god i’ve tried for two weeks and the anxiety is overwhelmi… https://t.co/UJBbtFRfs4,,,13/11/2021 23:59
368,@Rwenchette Urgh. This is why I'm considering a small dog now instead. My anxiety can't handle that. I can't imagin… https://t.co/TMsHDTjp0V,,,13/11/2021 23:58
369,RT @ashthewood: i had so much anxiety about posting that video lol. something about people seeing and hearing me has been freaking me out l…,,,13/11/2021 23:58
370,And ofc Tae just wants someone to prep food for him. But really the thought of wrestling for a chocolate popsicle w… https://t.co/OChJSC5DaG,,,13/11/2021 23:58
371,@rolandsmartin ☢️☣️💊💉🦠🪖🔫TOXINS/EVIL SPIRITS=SADNESS DEPRESSION ANXIETY GRIEF ANGER ETC ETC =ILLNESS DISEASE DEATH🤧😷… https://t.co/oacHeixb9R,,,13/11/2021 23:58
372,Anxiety a female ass trait 💀,,,13/11/2021 23:58
373,"RT @clichedout: twitter girl: what state do u live in

me:  constant anxiety",,,13/11/2021 23:58
374,RT @Laurenleah_: People who don’t have social anxiety terrify me sorry. Because how do you even have the CHEST to do this?,,,13/11/2021 23:58
375,"RT @bIushgnf: #PUNZ: (in ace race) I was running behind u guys and I saw dream and sapnap hit the skip, and then I saw GEORGE hit the skip…",,,13/11/2021 23:58
376,"sorry, i've been experiencing my depression again and having work anxiety and listening to a lot of keshi so i've j… https://t.co/AVcMEXIKOF",,,13/11/2021 23:58
377,With my social anxiety I would not be able to handle this I feel so bad for him :( Celebrities are people too and i… https://t.co/K0luErnR8q,,,13/11/2021 23:58
378,RT @Laurenleah_: People who don’t have social anxiety terrify me sorry. Because how do you even have the CHEST to do this?,,,13/11/2021 23:58
379,"@mslaust @shamathahaven 2/2
As in US, these “white-extinction anxiety” ppl want to incite Oz version of a “race war… https://t.co/hkD6R4Tntk",,,13/11/2021 23:58
380,"I go nowhere and see nobody and live in the boonies so I can't imagine how I *could* get covid, far less breakthrou… https://t.co/73f4BE5ks9",,,13/11/2021 23:58
381,RT @Laurenleah_: People who don’t have social anxiety terrify me sorry. Because how do you even have the CHEST to do this?,,,13/11/2021 23:58
382,RT @Laurenleah_: People who don’t have social anxiety terrify me sorry. Because how do you even have the CHEST to do this?,,,13/11/2021 23:58
