,Tweet Text,Tweet Coordinates,Place Info,Date
191,"According to L2BEAT data, the total amount of Ethereum L2 locked up exceeded US$5 billion, a weekly increase of 6.9… https://t.co/x1opRGrZmY",,,14/11/2021 23:35
192,RT @charlubby: optimism https://t.co/GbDuTg3AZQ,,,14/11/2021 23:35
193,"@kalyxmoses Lucky for them, your optimism about me isn't misplaced 😏",,,14/11/2021 23:34
194,RT @The_Secret_Law: Attitude is a choice. Happiness is a choice. Optimism is a choice. Kindness is a choice. Giving is a choice. Respect is…,,,14/11/2021 23:34
195,im extremely pessimistic these days because ppl are always shitting on my crumbs of optimism.,,,14/11/2021 23:33
196,"RT @GregDore2: If she was Australian, I’d nominate Chise for an Order of Australia “for relentless fight against Covid vaccine misinformati…",,,14/11/2021 23:33
197,"@cathmckenna With glib optimism like this, you are clearly part of the problem.",,,14/11/2021 23:32
198,a little optimism for today,,,14/11/2021 23:32
199,@joemccann @solana I thought Optimism solves the gas issue… guess not https://t.co/Ia3OIGZaRg,,,14/11/2021 23:32
200,"RT @AdelineTarot: 💫Changes Coming Your Way
Taurus, Virgo, Capricorn.

- A little more tenderness, pleasant emotions.
- An obstacle to a lon…",,,14/11/2021 23:31
201,"RT @_joonyounglee: Confidence isn’t optimism or pessimism and it’s not a character attribute It’s the expectation of a positive outcome

@M…",,,14/11/2021 23:30
202,"RT @Suhail: It is understated how important  being a team member who brings the funny, joy, courage or optimism to stressful moments in a c…",,,14/11/2021 23:29
203,"RT @TruthTalkingMav: Things Mav's loving atm:

'The Wigan Club's' Recruitment.
The Leeds Rhinos fans deranged optimism that they're about t…",,,14/11/2021 23:29
204,"Optimism is the foundation of courage.
            ~Nicholas M. Butler",,,14/11/2021 23:29
205,@OfficialFlashMC I enjoyed 13s optimism &amp; warmth at the start of S11. But as her history is ripped up by players lo… https://t.co/RcgRSjHTju,,,14/11/2021 23:29
206,"@MartiniGuyYT Glad to hear optimism there :)

I think I won't sleep next couple of months.

Really excited to see w… https://t.co/WW2brNXGju",,,14/11/2021 23:29
207,"@thelittlesnft Big thank you to @memories_nft for being an extremely supportive, kind and positive person. Your opt… https://t.co/QkzcOczrkE",,,14/11/2021 23:28
208,@BTRowland I'm hopeless in regards to Clint optimism.,,,14/11/2021 23:28
209,"RT @AdelineTarot: 💫Changes Coming Your Way
Taurus, Virgo, Capricorn.

- A little more tenderness, pleasant emotions.
- An obstacle to a lon…",,,14/11/2021 23:27
210,Great thread assessing the outcomes of #COP26. Maintaining a healthy mix of outrage and optimism. There are still c… https://t.co/DB2fYOMEHR,,,14/11/2021 23:27
211,"RT @Roie: 1/I met someone this week who told me my (2019) opinion piece/ essay on Cruel Christianity for @ABCReligion made her cry, but was…",,,14/11/2021 23:27
212,RT @WPXIFinalWord: TOPIC TONIGHT: Sidney Crosby and Mike Sullivan return.  What’s your level of optimism in the @Penguins turning their sea…,,,14/11/2021 23:26
213,"RT @tomjennings: Fiona Harvey has never struck me as the kind of journalist to spin positives, so the cautious optimism evident in this ana…",,,14/11/2021 23:26
214,"RT @bo66ie29: Great footage of London in the 1950s. The people had lived through rationing and the war, but there was a tangible optimism b…",,,14/11/2021 23:26
215,"@BradWarner ""The ego must be given up. It is partly the perception of this fact, partly the fear of it, that has gi… https://t.co/DbBSMf0596",,,14/11/2021 23:25
216,"RT @AdelineTarot: 💫Changes Coming Your Way
Taurus, Virgo, Capricorn.

- A little more tenderness, pleasant emotions.
- An obstacle to a lon…",,,14/11/2021 23:25
217,"RT @DNy1818: There is much reason for optimism in the Middle East. Poignant picture of Arabs from the UAE, members of the #AbrahamAccords w…",,,14/11/2021 23:24
218,RT @MTone123: Pent-up Consumer Savings and Demand Driving Optimism Ahead of 2021 Holiday Shopping Season in Canada: Report. https://t.co/zr…,,,14/11/2021 23:23
219,All I’m concerned about is Burkina’s physical aggressive behavior which can provoke our players; Baghdad and Ramy’s… https://t.co/S2QrCVE9vh,,,14/11/2021 23:59
220,RT @Olgachristie: ‘Outgoing UK Border Force boss triggers political row by saying borders are 'just a pain in the a***' as anger grows amon…,,,14/11/2021 23:59
221,"RT @JoyceWhiteVance: There’s a lot here, but my initial reaction is enormous anger that none of these people, all of whom had taken an oath…",,,14/11/2021 23:59
222,"RT @Bubblebathgirl: Aaron Rodgers just completely recovered from COVID and will play Sunday.

Why does this anger Democrats?

🤔",,,14/11/2021 23:59
223,@Nikkityknack76 I’ve read the book several times. I knew watching the Series would just be a bad thing so I saved myself the anger &amp; stress,,,14/11/2021 23:59
224,RT @peterjukes: Anger grows at Tory move to weaken power of election watchdog https://t.co/XHKkvUpwNO,,,14/11/2021 23:59
225,RT @01koodi: soft hearted w/ anger issues,,,14/11/2021 23:59
226,"RT @JoyceWhiteVance: There’s a lot here, but my initial reaction is enormous anger that none of these people, all of whom had taken an oath…",,,14/11/2021 23:59
227,"RT @Bubblebathgirl: Aaron Rodgers just completely recovered from COVID and will play Sunday.

Why does this anger Democrats?

🤔",,,14/11/2021 23:59
228,"RT @carolecadwalla: It’s the apathy &amp; blindness of what is happening in Britain that’s truly terrifying. 

The set of bills the government…",,,14/11/2021 23:59
229,"@myogiadityanath Ya’juj and Ma’juj are of 2 colours, black and white. They have anger inside them against humans. T… https://t.co/KeTthMsKZz",,,14/11/2021 23:59
230,"@RiyeERose ‘My dear young master Dongha, you can take out your anger out on me... it will make you feel better~. I… https://t.co/evv6ZAaMlc",,,14/11/2021 23:59
231,RT @Aiannucci: They still think they can do what they like https://t.co/xWbKWbUnAB,,,14/11/2021 23:59
232,"⠀

irelia bit her inferior lip as to prevent it from quivering. even with the warmth of her companion pressed again… https://t.co/CgWSe3aGRj",,,14/11/2021 23:59
233,"RT @JoyceWhiteVance: There’s a lot here, but my initial reaction is enormous anger that none of these people, all of whom had taken an oath…",,,14/11/2021 23:59
234,"RT @JoyceWhiteVance: There’s a lot here, but my initial reaction is enormous anger that none of these people, all of whom had taken an oath…",,,14/11/2021 23:59
235,I say that as someone who doesn’t mind when people are late for me. I had a friend who was supposed to be over for… https://t.co/WLlVa61Fu4,,,14/11/2021 23:59
236,"@Tyler_Polumbus @byesline 3 things can be true too. 

Gotta include anger towards Vic for passing up the FG in the first place.",,,14/11/2021 23:59
237,"RT @AshleyLeahy: The difference in Victoria its not about the bill, its just political. Its been fanned by the media to whip up anger from…",,,14/11/2021 23:59
238,"RT @carolecadwalla: It’s the apathy &amp; blindness of what is happening in Britain that’s truly terrifying. 

The set of bills the government…",,,14/11/2021 23:59
239,RT @johnmoe: @ghweldon Please don’t let anyone make you “let go” of your anger until you’re damn well done with it.,,,14/11/2021 23:59
240,"RT @_Jack_Graham_: Tim Pool (@TimCast) is a fascistic grifter (generally what 'classical liberal' means, yes) and his anger is performative…",,,14/11/2021 23:59
241,"@RapeMatters @islandjumby Mm-hmm. It was a great response.
But still doesn’t establish intent, only anger.",,,14/11/2021 23:58
242,"I am giving up twitter for a bit. Honestly, my psyche can't handle the anger and hate and ignorance of people. I ne… https://t.co/Um7b6LRaMd",,,14/11/2021 23:58
243,Anger grows at Tory move to weaken power of election watchdog | Conservatives | The Guardian https://t.co/xlIKqdmTc8,,,14/11/2021 23:58
244,"RT @MickCarroll6: And what's more....
https://t.co/j2zqFKkICs
#EvenWithPattersonGone
#ToryCorruption
#TorySewageParty
#ToriesUnfitToGovern…",,,14/11/2021 23:58
245,@SarinaLuu @SayuSeven Because that’s how asmo is- but of course the other brothers don’t let him I’m done now. Sorr… https://t.co/O0xTuvIVW1,,,14/11/2021 23:58
246,"RT @Borbinite: I took a break from my 20 page thesis to compress all my anger into a tiny #thresh 
#LeagueOfLegends #ArtofLegends https://t…",,,14/11/2021 23:58
247,"RT @gummibear737: Tim Pool (@Timcast) is a classical liberal

He’s no right-winger

His anger is proportionate to the freedoms we’ve ceded…",,,14/11/2021 23:58
248,"RT @JoyceWhiteVance: There’s a lot here, but my initial reaction is enormous anger that none of these people, all of whom had taken an oath…",,,14/11/2021 23:58
249,RT @cononeilluk: First they tried to dismantle the committee that Investigates their personal corruption now they're going after the electo…,,,14/11/2021 23:58
250,"RT @JoyceWhiteVance: There’s a lot here, but my initial reaction is enormous anger that none of these people, all of whom had taken an oath…",,,14/11/2021 23:58
251,"RT @gummibear737: Tim Pool (@Timcast) is a classical liberal

He’s no right-winger

His anger is proportionate to the freedoms we’ve ceded…",,,14/11/2021 23:58
252,@CaptunnMurika time to milk both sides for the sweet sweet anger!,,,14/11/2021 23:58
253,RT @Aiannucci: They still think they can do what they like https://t.co/xWbKWbUnAB,,,14/11/2021 23:58
254,"RT @ckaratnytsky: #SudanUprising 

14 Nov 2021

Thread of incredible footage shared by @TramaZoul, 13 Nov Millioniya of Anger, Khartoum.

""…",,,14/11/2021 23:58
255,"ok… don’t get me wrong, i love all too well 10 min version.  but like, it doesn’t give the same anger the og did",,,14/11/2021 23:58
256,"RT @JoyceWhiteVance: There’s a lot here, but my initial reaction is enormous anger that none of these people, all of whom had taken an oath…",,,14/11/2021 23:58
257,"RT @uk_domain_names: ""Boris Johnson is facing growing controversy over a proposed new law that will hand Michael Gove the power to set the…",,,14/11/2021 23:58
258,"RT @JoyceWhiteVance: There’s a lot here, but my initial reaction is enormous anger that none of these people, all of whom had taken an oath…",,,14/11/2021 23:58
259,"RT @albert70x7: O LORD, rebuke me not
        in Your anger, 
    nor discipline me 
        in Your wrath. 
Be gracious to me, O LORD,…",,,14/11/2021 23:58
260,"RT @carolecadwalla: It’s the apathy &amp; blindness of what is happening in Britain that’s truly terrifying. 

The set of bills the government…",,,14/11/2021 23:58
261,"RT @Tyler_Polumbus: Shocking Melvin fumbles again. 

In my anger towards Teddys lack of effort I lost sight of my anger towards Melvin Gord…",,,14/11/2021 23:57
262,"RT @gummibear737: Tim Pool (@Timcast) is a classical liberal

He’s no right-winger

His anger is proportionate to the freedoms we’ve ceded…",,,14/11/2021 23:57
263,"RT @carolecadwalla: It’s the apathy &amp; blindness of what is happening in Britain that’s truly terrifying. 

The set of bills the government…",,,14/11/2021 23:57
264,"RT @JoyceWhiteVance: There’s a lot here, but my initial reaction is enormous anger that none of these people, all of whom had taken an oath…",,,14/11/2021 23:57
265,"RT @carolecadwalla: It’s the apathy &amp; blindness of what is happening in Britain that’s truly terrifying. 

The set of bills the government…",,,14/11/2021 23:57
266,RT @Vuyolwetu_: There is something fundamentally wrong with South African men. It's actually very frightening. You even see it in the boys.…,,,14/11/2021 23:57
267,"RT @JRubinBlogger: super-maj's pleased with schools and with mandates.  Well, it should shock no one that Republicans are attempting to sti…",,,14/11/2021 23:57
268,"RT @graeme_currie1: I am not sure I am even a member anymore 
I express my sadness, anger and revulsion at this unfair and undemocratic tre…",,,14/11/2021 23:57
269,"RT @JoyceWhiteVance: There’s a lot here, but my initial reaction is enormous anger that none of these people, all of whom had taken an oath…",,,14/11/2021 23:57
270,"BSB albums as the 7 stages of grief

Shock and denial: Backstreet's Back
Pain and guilt: Millennium 
Anger and barg… https://t.co/frUIhzTrC5",,,14/11/2021 23:57
271,"RT @keydeebeetee: we're now close to facing very big fandoms... rmbr that if any fan from those fandoms provoke us, dont engage and pour yo…",,,14/11/2021 23:57
272,"anger turnt me to a madman , i had to let that shit go .",,,14/11/2021 23:57
273,RT @Emperor_Matheus: Let's try this again. The homie @Taidaken completed these panels of my oc Lin escaping her confinement and killing tho…,,,14/11/2021 23:57
274,RT @BronwynPullar: Grumpy Aucklanders wake on their 90th morning in lockdown to nauseatingly smiling PM on @TheAMShowNZ repeatedly crying o…,,,14/11/2021 23:57
275,"RT @Bubblebathgirl: Aaron Rodgers just completely recovered from COVID and will play Sunday.

Why does this anger Democrats?

🤔",,,14/11/2021 23:57
276,"@SarkyVegan Guilt, they know it’s cruel and turn it into hate and anger.",,,14/11/2021 23:57
277,RT @Aiannucci: They still think they can do what they like https://t.co/xWbKWbUnAB,,,14/11/2021 23:57
278,"RT @RubinAsimm: RIAZ BROTHERS Are Loveee!❤❤❤🌸🌸🌸
Both are sooo Cute, soo Handsome their Smile, their Laughs their Anger! Daamnn! Kahan se ai…",,,14/11/2021 23:57
279,"RT @Tyler_Polumbus: Shocking Melvin fumbles again. 

In my anger towards Teddys lack of effort I lost sight of my anger towards Melvin Gord…",,,14/11/2021 23:57
280,"Fallen Man, loves holy anger.",,,14/11/2021 23:57
281,"So #TransAwarenessWeek. Hi again!
A friend recommended me the following:
https://t.co/L08jnkHomh
(Free on Kindle Un… https://t.co/HadfRdcKb8",,,14/11/2021 23:57
282,RT @fedzxc: Go ahead and be angry. You do well to be angry—but don’t use your anger as fuel for revenge. And don’t stay angry. Don’t go to…,,,14/11/2021 23:57
283,"RT @YourSomeone11: Be wise enough to let your positive vibes, humble attitude and uplifting energy be louder than your trust issues and ang…",,,14/11/2021 23:57
284,"RT @EnglishTeach07: If you think fake outrage by the right on CRT got folks to turn out in VA, just wait until you see what the righteous a…",,,14/11/2021 23:57
285,@aIIthe1ove My thoughts have anger issues but my body be chillin,,,14/11/2021 23:57
286,So the conversation here that expands this to the discussion of Black culture and the need to pretend to resonate w… https://t.co/yKFhqnDQeP,,,14/11/2021 23:57
287,Also seems like a lot of people assume he’s crying because he’s remembering a traumatic event. I’m not saying he wa… https://t.co/ZRs6bVE2t0,,,14/11/2021 23:57
288,"It can raise awareness and empathy, I guess, but that already displays an alienation from the experience. I've neve… https://t.co/ErvDAnftjO",,,14/11/2021 23:57
289,"RT @JoyceWhiteVance: There’s a lot here, but my initial reaction is enormous anger that none of these people, all of whom had taken an oath…",,,14/11/2021 23:57
290,RT @lynbrownmp: Anger grows at Tory move to weaken power of election watchdog. The commission recently concluded an investigation into the…,,,14/11/2021 23:56
291,"RT @gummibear737: Tim Pool (@Timcast) is a classical liberal

He’s no right-winger

His anger is proportionate to the freedoms we’ve ceded…",,,14/11/2021 23:56
292,"RT @JoyceWhiteVance: There’s a lot here, but my initial reaction is enormous anger that none of these people, all of whom had taken an oath…",,,14/11/2021 23:56
293,"RT @MakawiRaga: 14 year old Rimaz is reported dead. She was murdered with bullet to the head, courtesy of paramilitary forces who broke int…",,,14/11/2021 23:56
294,@ThanthiTV The divine powers have their own way of showing their anger. EPS was able to manage the state very effec… https://t.co/dcasqf7jzo,,,14/11/2021 23:56
295,RT @Aiannucci: They still think they can do what they like https://t.co/xWbKWbUnAB,,,14/11/2021 23:56
296,@Mr_Monarch22 @Bearded_Profesr I understand the frustration there. I've had some similar clashes and struggles. My… https://t.co/y83gzboda2,,,14/11/2021 23:56
297,"@GruffFans @ioangruffudd @biancamwallace I see a wife - not an ex-wife, a wife - who is upset and who is speaking o… https://t.co/IWFr9zCMx2",,,14/11/2021 23:56
298,"RT @carolecadwalla: It’s the apathy &amp; blindness of what is happening in Britain that’s truly terrifying. 

The set of bills the government…",,,14/11/2021 23:56
299,"RT @JoyceWhiteVance: There’s a lot here, but my initial reaction is enormous anger that none of these people, all of whom had taken an oath…",,,14/11/2021 23:56
300,RT @libdemdaisy: “First Boris Johnson tried to stitch up MPs standards and now he’s trying to do the same to our elections. This is an assa…,,,14/11/2021 23:56
301,@GeraldsGlover @atlantian22 @TherealCANDIACE Agree. She need anger mgt. immediately.,,,14/11/2021 23:56
302,"RT @gummibear737: Tim Pool (@Timcast) is a classical liberal

He’s no right-winger

His anger is proportionate to the freedoms we’ve ceded…",,,14/11/2021 23:56
303,"RT @lakapartments: @carolecadwalla @TheFlexibleChef Anger as Johnson places Michael Gove 
to hinder watch Dog for election commissions role…",,,14/11/2021 23:56
304,"RT @MarinaPurkiss: For context…

The Electoral Commission is the same body that investigated Vote Leave for their dodgy funding

The same V…",,,14/11/2021 23:56
305,@EatHamW @FurryGuilherme @Edgy_Neon_Floof @Foxyyydog @NotToast @XenoTheProto @Kiwithenugg @Phantom99225252… https://t.co/cjABKdy3w4,,,14/11/2021 23:56
306,RT @Aiannucci: They still think they can do what they like https://t.co/xWbKWbUnAB,,,14/11/2021 23:56
307,RT @emmakennytv: Every time I see kids in masks I feel an anger rise in me from somewhere so deep it has to be instinctual. I appreciate th…,,,14/11/2021 23:56
308,RT @Aiannucci: They still think they can do what they like https://t.co/xWbKWbUnAB,,,14/11/2021 23:56
309,"RT @Tyler_Polumbus: Shocking Melvin fumbles again. 

In my anger towards Teddys lack of effort I lost sight of my anger towards Melvin Gord…",,,14/11/2021 23:56
310,"RT @Bubblebathgirl: Aaron Rodgers just completely recovered from COVID and will play Sunday.

Why does this anger Democrats?

🤔",,,14/11/2021 23:56
311,"RT @carolecadwalla: It’s the apathy &amp; blindness of what is happening in Britain that’s truly terrifying. 

The set of bills the government…",,,14/11/2021 23:56
312,RT @Vuyolwetu_: There is something fundamentally wrong with South African men. It's actually very frightening. You even see it in the boys.…,,,14/11/2021 23:56
313,RT @Aiannucci: They still think they can do what they like https://t.co/xWbKWbUnAB,,,14/11/2021 23:55
314,i think i'm too old to be getting as mad as i do about dumb shit people say online but i've been so mellow for most… https://t.co/2lOrdlRVK1,,,14/11/2021 23:55
315,"RT @torysleazeUK: RT S Murphy, They still think they can do what they like https://t.co/SvoAC5xETD— Armando Iannucci (@Aiannucci) November…",,,14/11/2021 23:55
316,Anger and hate is all I feel right now,,,14/11/2021 23:55
317,@ghweldon Please don’t let anyone make you “let go” of your anger until you’re damn well done with it.,,,14/11/2021 23:55
318,"@LizTVLiz1 Pssssst Kathy, it’s a tray. You should never stress out over a tray! Hint for next time, get his trays a… https://t.co/kETq21enM4",,,14/11/2021 23:55
319,The awkward anxiety moment of Print Receipt or Print and Email Receipt.,,,14/11/2021 23:59
320,@ElisaAllechant @berman1125 I just sat on the Beach with friends for the weekend and we all came up with what I’m h… https://t.co/DJl3p91ado,,,14/11/2021 23:59
321,"RT @ItsEmilyKaty: The anxiety that I live with as an autistic person makes my life feel impossible at times, so let's talk about autism and…",,,14/11/2021 23:59
322,"RT @ItsEmilyKaty: The anxiety that I live with as an autistic person makes my life feel impossible at times, so let's talk about autism and…",,,14/11/2021 23:59
323,"RT @ClareTyler20: A great thread on anxiety and autism. As someone with both, I can relate to a lot of it.",,,14/11/2021 23:59
324,I have GERD too. Went through endoscopy and hospitals often bcs of it. I used to eat a lot of spicy foods now I can… https://t.co/uwrX0IngkL,,,14/11/2021 23:59
325,RT @notAgres: Getting first half of 2021 vibes for #Bitcoin. Not necessarily in terms of a sharp drop but more of a rounded top scenario. A…,,,14/11/2021 23:59
326,"RT @TransSplendor: Way more anxiety this time last year, way less vax caused heart attacks.",,,14/11/2021 23:59
327,"RT @direngay: @NoodlesTori The amount of alcohol, caffeine, blow, weed and anti anxiety meds necessary to run a restaraunt is wild",,,14/11/2021 23:59
328,"@crycry84488 I'm so freaking nervous, like this is actual anxiety, is Ayato going to manipulate or is he going to g… https://t.co/5xMBDQ8VFB",,,14/11/2021 23:59
329,"RT @EmperorBTC: Welcome to Crypto🚀

Don't have much Capital? Hunt Airdrops.

Can't predict the future? Scalp.

Scalping gives you anxiety?…",,,14/11/2021 23:59
330,"RT @moonprismmochi: Dude, i had the time of my life this weekend.
I got new plants.
My bf taught me how2drive(If you know me, you really KN…",,,14/11/2021 23:59
331,"@forzaspeedd u should go to a doctor, have them tell u that the situations gave u anxiety &amp; present that doctors no… https://t.co/oWVdbGqGKo",,,14/11/2021 23:59
332,RT @CDaigleOrians: The part that people without depression or anxiety don’t understand: we *know* what we are thinking is irrational or not…,,,14/11/2021 23:59
333,"NEW BLOG POST: Autism and anxiety. 
https://t.co/0c523cU1Lv",,,14/11/2021 23:59
334,should i buy a photocard binder or should i just chill tf out bc it’s my anxiety wanting to spend money??,,,14/11/2021 23:59
335,@amoremiyyy so it was just anxiety for the marriage?,,,14/11/2021 23:59
336,"“Recently, photography has become almost as widely practiced an amusement as sex and dancing-which means that, like… https://t.co/fAb7cnvku5",,,14/11/2021 23:59
337,Battle of depression and anxiety really never ends huh..,,,14/11/2021 23:59
338,RT @sofia_silvtz: “ur overthinking this” bro I have anxiety. I have no other type of thinking available,,,14/11/2021 23:59
339,I            Hate             Anxiety          So            Fucking                    Much!,,,14/11/2021 23:59
340,"Here is this post in blog post form!
https://t.co/0c523cU1Lv",,,14/11/2021 23:59
341,anxiety,,,14/11/2021 23:59
342,I have anxiety about coming home 🙄🥺,,,14/11/2021 23:59
343,RT @His_SmokingGun: Y’all gotta stop being scared to lose people who add nothing to your life but stress and anxiety…,,,14/11/2021 23:59
344,"RT @mikepompeo: “Cast all your anxiety on him because he cares for you.” 1 Peter 5:7

#SundayScripture ✝️",,,14/11/2021 23:59
345,"RT @KanyePodcast: My anxiety about DONDA Deluxe is increasing

That’s how you know it might happen!",,,14/11/2021 23:59
346,RT @NDNeuroNews: @ItsEmilyKaty Ive often found and what probably led to autism diagnoses is having anxiety diagnoses first which was 9 and…,,,14/11/2021 23:59
347,hehe social anxiety,,"Place(_api=<tweepy.api.API object at 0x000001CBE0C8ACD0>, id='018929347840059e', url='https://api.twitter.com/1.1/geo/id/018929347840059e.json', place_type='city', name='Indianapolis', full_name='Indianapolis, IN', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CBE0C8ACD0>, type='Polygon', coordinates=[[[-86.348441, 39.631677], [-85.937404, 39.631677], [-85.937404, 39.927448], [-86.348441, 39.927448]]]), attributes={})",14/11/2021 23:59
348,RT @WeTheUrban: You’ve come too far to let anxiety have the last word.,,,14/11/2021 23:59
349,"RT @mikepompeo: “Cast all your anxiety on him because he cares for you.” 1 Peter 5:7

#SundayScripture ✝️",,,14/11/2021 23:58
350,"RT @KanyePodcast: My anxiety about DONDA Deluxe is increasing

That’s how you know it might happen!",,,14/11/2021 23:58
351,anxiety kicking my ASS today,,,14/11/2021 23:58
352,"RT @Fact: Singing helps to reduce depression and anxiety, increases the oxygen flow to your lungs and helps you have better posture.",,,14/11/2021 23:58
353,"@Bill_Maxwell_ @MSNBC That’s why I barely watch the news lately. If it’s not supply chain issues, it’s Biden’s poll… https://t.co/fX3JFj3NA9",,,14/11/2021 23:58
354,Figured out my anxiety about learning to drive is because I just don't want to drive manual.,,,14/11/2021 23:58
355,"RT @ItsEmilyKaty: The anxiety that I live with as an autistic person makes my life feel impossible at times, so let's talk about autism and…",,,14/11/2021 23:58
356,Long thread but worth the read on autism and anxiety the disabiling impacts #MentalHealthMatters #AutieInsight… https://t.co/qKAfOQLiHt,,,14/11/2021 23:58
357,Having a team and watching sports is hard. The anxiety.,,,14/11/2021 23:58
358,"RT @derekjamesfrom: If you haven't noticed, some ""brilliant"" communications firm has bombarded the media with irrelevant statements regardi…",,,14/11/2021 23:58
359,"@apetrusk It is rather sobering to realize how “on your own” you guys are, after her discharge.   It might be helpf… https://t.co/znGRZ9fC2w",,,14/11/2021 23:58
360,"RT @KanyePodcast: My anxiety about DONDA Deluxe is increasing

That’s how you know it might happen!",,,14/11/2021 23:58
361,"RT @richsignorelli: When I see a fellow mask wearer in a public interior location, my anxiety level drops &amp; my respect for someone I don't…",,,14/11/2021 23:58
362,so i went to an amusement park today and my anxiety is still so high from the rides… everytime i lay down to sleep… https://t.co/RMpHcA5SXd,,,14/11/2021 23:58
363,"RT @ssvssvssvss: calm men are my favorite. i find soothing, gentle, calm auras so attractive. i love a man who’s good at comforting you, wh…",,,14/11/2021 23:58
364,"RT @mikepompeo: “Cast all your anxiety on him because he cares for you.” 1 Peter 5:7

#SundayScripture ✝️",,,14/11/2021 23:58
365,RT @CDaigleOrians: The part that people without depression or anxiety don’t understand: we *know* what we are thinking is irrational or not…,,,14/11/2021 23:58
366,im thinking about making this acc private but i dont want to give ppl anxiety when quoting their tweets,,,14/11/2021 23:58
367,"RT @EmperorBTC: Welcome to Crypto🚀

Don't have much Capital? Hunt Airdrops.

Can't predict the future? Scalp.

Scalping gives you anxiety?…",,,14/11/2021 23:58
368,Untreated depression and anxiety *** https://t.co/fMUz9sSBZc,,,14/11/2021 23:58
369,"RT @Rimple29522660: The Sanjeevani Mantra also pacifies all kinds of mental afflictions like stress, depression, anxiety, sleeplessness, et…",,,14/11/2021 23:58
370,"RT @SpicyPerspctiv_: Nature's Miracle - reduces tension, anxiety and chronic pain. Also aids in the treatment of insomnia and normalization…",,,14/11/2021 23:58
371,@lxvelySae Yare beloved it’s okay don’t worry you can tweet as much or as little as you’d like I hope your anxiety… https://t.co/fgIVtUJ5E8,,,14/11/2021 23:58
372,"RT @Almalliik: I live my days in difficulty and reject everything, and everything around me is a source of anxiety, I only see the dark sid…",,,14/11/2021 23:58
373,"RT @TomPietri: For everyone in a state of high anxiety about Trump seeming to evade responsibility for his crimes (including myself), this…",,,14/11/2021 23:58
374,RT @chitownes_cutie: Weird vibes from ppl I love gives me anxiety💔,,,14/11/2021 23:58
375,"@alisnrose Love you too, just the toxicity and my anxiety. Plus other life things. Thank you, you deserve to be happy too. ❤🤗🥺",,,14/11/2021 23:58
376,"The anxiety I get asking restaurants to make sure something is nut free is so intense sometimes, especially when th… https://t.co/bPS4PFwvEq",,,14/11/2021 23:58
377,RT @CDaigleOrians: The part that people without depression or anxiety don’t understand: we *know* what we are thinking is irrational or not…,,,14/11/2021 23:58
378,RT @clhubes: Anxiety is weird because I have no problem exploring an entire city by myself but I’ve never washed my car because I’m too anx…,,,14/11/2021 23:58
379,@bobposting Why do your followers need a tw do they get anxiety attacks when they get paper cuts lol,,,14/11/2021 23:57
380,"RT @EmperorBTC: Welcome to Crypto🚀

Don't have much Capital? Hunt Airdrops.

Can't predict the future? Scalp.

Scalping gives you anxiety?…",,,14/11/2021 23:57
381,"@Kianna1210 1. We all deserve to have a ticket, but I really need to win this ticket because the concert is after o… https://t.co/hazUWr8J3s",,,14/11/2021 23:57
382,@wayneradiotv the boss theme from PS1 JRPG Legend of Legaia kicks absolute ass. equal parts blood pumping and anxie… https://t.co/Ikvo8G01Oq,,,14/11/2021 23:57
383,We are US-Licensed pediatricians and parents of kids with #foodallergies. We can help with anything you’re struggli… https://t.co/zUXBAmp3iE,,,14/11/2021 23:57
384,"RT @mikepompeo: “Cast all your anxiety on him because he cares for you.” 1 Peter 5:7

#SundayScripture ✝️",,,14/11/2021 23:57
385,"@stessieT @BTS_twt Squeeeeeeeee!!!!!

I'm having horrible dreams about bizarre hotels &amp; stuff. The same anxiety fee… https://t.co/aew4bVnmTM",,,14/11/2021 23:57
386,RT @AleksandraHouse: @Flipgrid lessons learned today: 1. Immersive reader works magic but only if the presenters can pronounce/articulate t…,,,14/11/2021 23:57
387,"RT @ReconExpert69: My mental health has not been this good for years. I'm tweeting this from like 6 towns away from where I live, and my an…",,,14/11/2021 23:57
388,"@Mehndi_tgr We'll see, it always ups my anxiety but I've done so many of them this go round it's a bit easier but j… https://t.co/irweMZgu7f",,,14/11/2021 23:57
389,@MidgetTamer Already have anxiety. Games more than an hr away🤦🏻‍♂️,,,14/11/2021 23:57
390,"RT @EmperorBTC: Welcome to Crypto🚀

Don't have much Capital? Hunt Airdrops.

Can't predict the future? Scalp.

Scalping gives you anxiety?…",,,14/11/2021 23:57
391,Yo my new anxiety meds make me so sleepy. 😩😩😩,,,14/11/2021 23:57
392,@visegrad24 Send some to the Dutch who have been showing extreme anxiety over the well being of illegal migrants flooding the EU.,,,14/11/2021 23:57
393,"Every minute I’m idle, is a minute I’m having anxiety of things I should be doing. Or anxiety of something that I w… https://t.co/voKfY8KoWF",,,14/11/2021 23:57
394,"RT @KanyePodcast: My anxiety about DONDA Deluxe is increasing

That’s how you know it might happen!",,,14/11/2021 23:57
395,"I know it's so played out, complaining about the darkness, but with the current pitch black outdoors I honest to go… https://t.co/3uZsLkUDXB",,,14/11/2021 23:57
396,"Hear me out:
Bespoke anxiety attacks",,,14/11/2021 23:57
397,"My anxiety about DONDA Deluxe is increasing

That’s how you know it might happen!",,,14/11/2021 23:57
